batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
4,1,yz,0.0,0.0,0.0
4,2,yz,12.15,60.17,72.32
4,3,yz,15.68,0.0,15.68
4,4,yz,15.33,74.31,89.64
4,5,yz,12.66,0.25,12.91
4,6,yz,3.23,0.0,3.23
4,7,yz,7.82,30.17,37.99
4,8,yz,8.9,0.0,8.9
4,9,yz,11.08,57.41,68.49
4,10,yz,8.68,0.2,8.88
4,11,yz,2.65,0.0,2.65
4,12,yz,7.55,26.82,34.37
4,13,yz,6.15,0.0,6.15
4,14,yz,8.97,54.27,63.24
4,15,yz,6.61,0.19,6.8
4,16,yz,1.67,0.0,1.67
4,17,yz,0.0,0.0,0.0
4,18,yz,6.47,3.43,9.9
4,19,yz,0.08,0.0,0.08
4,20,yz,3.94,0.23,4.17
