batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
1,1,xz,0.0,0.0,0.0
1,2,xz,2.77,4.61,7.38
1,3,xz,3.91,0.0,3.91
1,4,xz,3.7,5.83,9.53
1,5,xz,2.77,0.07,2.84
1,6,xz,0.39,0.0,0.39
1,7,xz,2.38,3.12,5.5
1,8,xz,0.88,0.0,0.88
1,9,xz,2.72,5.29,8.01
1,10,xz,2.04,0.11,2.15
1,11,xz,0.2,0.0,0.2
1,12,xz,2.13,3.29,5.42
1,13,xz,0.61,0.0,0.61
1,14,xz,2.56,5.15,7.71
1,15,xz,1.67,0.06,1.73
1,16,xz,0.1,0.0,0.1
1,17,xz,0.0,0.0,0.0
1,18,xz,2.47,2.03,4.5
1,19,xz,0.02,0.0,0.02
1,20,xz,1.47,0.07,1.54
