batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
256,1,xz,0.0,0.0,0.0
256,2,xz,1.05,40.94,41.99
256,3,xz,4.05,0.0,4.05
256,4,xz,1.86,56.08,57.94
256,5,xz,1.33,0.04,1.37
256,6,xz,0.41,0.0,0.41
256,7,xz,0.69,24.05,24.74
256,8,xz,0.87,0.0,0.87
256,9,xz,0.94,49.56,50.5
256,10,xz,0.67,0.02,0.69
256,11,xz,0.2,0.0,0.2
256,12,xz,0.36,10.96,11.32
256,13,xz,0.83,0.0,0.83
256,14,xz,0.48,23.56,24.04
256,15,xz,0.34,0.01,0.35
256,16,xz,0.1,0.0,0.1
256,17,xz,0.0,0.0,0.0
256,18,xz,0.08,0.14,0.22
256,19,xz,0.01,0.0,0.01
256,20,xz,0.01,0.0,0.01
