batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
2,1,xz,0.0,0.0,0.0
2,2,xz,2.04,4.18,6.22
2,3,xz,4.0,0.0,4.0
2,4,xz,3.61,5.36,8.97
2,5,xz,2.11,0.05,2.16
2,6,xz,0.4,0.0,0.4
2,7,xz,1.61,2.55,4.16
2,8,xz,0.87,0.0,0.87
2,9,xz,1.91,5.14,7.05
2,10,xz,1.38,0.05,1.43
2,11,xz,0.2,0.0,0.2
2,12,xz,1.29,2.57,3.86
2,13,xz,0.64,0.0,0.64
2,14,xz,1.56,4.24,5.8
2,15,xz,1.02,0.06,1.08
2,16,xz,0.1,0.0,0.1
2,17,xz,0.0,0.0,0.0
2,18,xz,1.28,1.0,2.28
2,19,xz,0.02,0.0,0.02
2,20,xz,0.74,0.03,0.77
