batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
8,1,xz,0.0,0.0,0.0
8,2,xz,1.41,4.51,5.92
8,3,xz,3.98,0.0,3.98
8,4,xz,2.38,5.98,8.36
8,5,xz,1.63,0.02,1.65
8,6,xz,0.38,0.0,0.38
8,7,xz,1.13,2.34,3.47
8,8,xz,0.84,0.0,0.84
8,9,xz,1.52,4.69,6.21
8,10,xz,0.97,0.01,0.98
8,11,xz,0.19,0.0,0.19
8,12,xz,0.65,1.98,2.63
8,13,xz,0.58,0.0,0.58
8,14,xz,1.0,4.0,5.0
8,15,xz,0.52,0.02,0.54
8,16,xz,0.09,0.0,0.09
8,17,xz,0.0,0.0,0.0
8,18,xz,0.4,0.25,0.65
8,19,xz,0.01,0.0,0.01
8,20,xz,0.19,0.01,0.2
