batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
16,1,z,0.0,0.0,0.0
16,2,z,1.22,6.46,7.68
16,3,z,3.42,0.0,3.42
16,4,z,2.11,6.93,9.04
16,5,z,3.91,0.0,3.91
16,6,z,1.38,0.02,1.4
16,7,z,0.96,2.65,3.61
16,8,z,2.5,0.0,2.5
16,9,z,1.2,5.14,6.34
16,10,z,2.08,0.0,2.08
16,11,z,0.8,0.02,0.82
16,12,z,0.58,2.02,2.6
16,13,z,1.11,0.0,1.11
16,14,z,0.78,4.25,5.03
16,15,z,0.84,0.0,0.84
16,16,z,0.49,0.01,0.5
16,17,z,0.0,0.0,0.0
16,18,z,0.24,1.93,2.17
16,19,z,0.02,0.0,0.02
16,20,z,0.1,0.03,0.13
