batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
64,1,xy,0.0,0.0,0.0
64,2,xy,1.05,47.47,48.52
64,3,xy,3.96,0.0,3.96
64,4,xy,1.87,68.35,70.22
64,5,xy,1.33,0.01,1.34
64,6,xy,0.39,0.0,0.39
64,7,xy,0.73,6.84,7.57
64,8,xy,0.85,0.0,0.85
64,9,xy,0.97,16.19,17.16
64,10,xy,0.69,0.0,0.69
64,11,xy,0.19,0.0,0.19
64,12,xy,0.41,4.64,5.05
64,13,xy,0.56,0.0,0.56
64,14,xy,0.53,9.36,9.89
64,15,xy,0.37,0.0,0.37
64,16,xy,0.1,0.0,0.1
64,17,xy,0.0,0.0,0.0
64,18,xy,0.13,0.2,0.33
64,19,xy,0.01,0.0,0.01
64,20,xy,0.03,0.0,0.03
