batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
2,1,xy,0.0,0.0,0.0
2,2,xy,2.06,5.18,7.24
2,3,xy,4.0,0.0,4.0
2,4,xy,3.64,6.51,10.15
2,5,xy,2.1,0.06,2.16
2,6,xy,0.4,0.0,0.4
2,7,xy,1.6,7.8,9.4
2,8,xy,0.88,0.0,0.88
2,9,xy,1.91,15.56,17.47
2,10,xy,1.38,0.06,1.44
2,11,xy,0.2,0.0,0.2
2,12,xy,1.3,28.43,29.73
2,13,xy,0.64,0.0,0.64
2,14,xy,1.57,56.58,58.15
2,15,xy,1.02,0.09,1.11
2,16,xy,0.1,0.0,0.1
2,17,xy,0.0,0.0,0.0
2,18,xy,1.29,1.01,2.3
2,19,xy,0.02,0.0,0.02
2,20,xy,0.74,0.03,0.77
