batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
128,1,x,0.0,0.0,0.0
128,2,x,1.96,11.68,13.64
128,3,x,2.06,0.0,2.06
128,4,x,1.36,0.05,1.41
128,5,x,1.21,5.89,7.1
128,6,x,0.72,0.0,0.72
128,7,x,0.38,0.02,0.4
128,8,x,0.0,0.0,0.0
128,9,x,0.16,0.04,0.2
128,10,x,0.0,0.0,0.0
128,11,x,0.07,0.0,0.07
