batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
8,1,xz,0.0,0.0,0.0
8,2,xz,1.35,4.53,5.88
8,3,xz,3.7,0.0,3.7
8,4,xz,2.4,5.98,8.38
8,5,xz,3.73,0.0,3.73
8,6,xz,1.59,0.02,1.61
8,7,xz,1.14,2.34,3.48
8,8,xz,2.2,0.0,2.2
8,9,xz,1.5,4.69,6.19
8,10,xz,2.06,0.0,2.06
8,11,xz,0.98,0.01,0.99
8,12,xz,0.65,1.97,2.62
8,13,xz,1.1,0.0,1.1
8,14,xz,0.96,4.0,4.96
8,15,xz,0.84,0.0,0.84
8,16,xz,0.53,0.02,0.55
8,17,xz,0.0,0.0,0.0
8,18,xz,0.4,0.25,0.65
8,19,xz,0.02,0.0,0.02
8,20,xz,0.19,0.01,0.2
