batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
64,1,xz,0.0,0.0,0.0
64,2,xz,1.04,40.18,41.22
64,3,xz,3.45,0.0,3.45
64,4,xz,1.91,55.0,56.91
64,5,xz,4.18,0.0,4.18
64,6,xz,1.23,0.02,1.25
64,7,xz,0.75,11.28,12.03
64,8,xz,2.37,0.0,2.37
64,9,xz,0.99,25.32,26.31
64,10,xz,2.3,0.0,2.3
64,11,xz,0.64,0.01,0.65
64,12,xz,0.41,1.88,2.29
64,13,xz,1.12,0.0,1.12
64,14,xz,0.54,3.86,4.4
64,15,xz,0.83,0.0,0.83
64,16,xz,0.35,0.01,0.36
64,17,xz,0.0,0.0,0.0
64,18,xz,0.13,0.2,0.33
64,19,xz,0.02,0.0,0.02
64,20,xz,0.03,0.0,0.03
