batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
2,1,xz,0.0,0.0,0.0
2,2,xz,2.04,4.19,6.23
2,3,xz,4.06,0.0,4.06
2,4,xz,3.56,5.35,8.91
2,5,xz,4.13,0.0,4.13
2,6,xz,1.98,0.05,2.03
2,7,xz,1.64,2.65,4.29
2,8,xz,2.15,0.0,2.15
2,9,xz,1.89,5.23,7.12
2,10,xz,2.14,0.0,2.14
2,11,xz,1.33,0.05,1.38
2,12,xz,1.3,2.53,3.83
2,13,xz,1.12,0.0,1.12
2,14,xz,1.57,4.32,5.89
2,15,xz,0.83,0.0,0.83
2,16,xz,1.01,0.03,1.04
2,17,xz,0.0,0.0,0.0
2,18,xz,1.3,1.01,2.31
2,19,xz,0.02,0.0,0.02
2,20,xz,0.75,0.03,0.78
