batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
32,1,z,0.0,0.0,0.0
32,2,z,5.75,336.16,341.91
32,3,z,5.56,0.0,5.56
32,4,z,8.98,433.3,442.28
32,5,z,5.44,0.0,5.44
32,6,z,3.37,0.13,3.5
32,7,z,4.8,71.65,76.45
32,8,z,3.65,0.0,3.65
32,9,z,4.83,125.14,129.97
32,10,z,3.65,0.0,3.65
32,11,z,1.88,0.06,1.94
32,12,z,2.45,24.01,26.46
32,13,z,2.79,0.0,2.79
32,14,z,3.05,49.6,52.65
32,15,z,2.9,0.0,2.9
32,16,z,1.18,0.06,1.24
32,17,z,0.0,0.0,0.0
32,18,z,0.7,3.33,4.03
32,19,z,0.05,0.0,0.05
32,20,z,0.44,0.05,0.49
