batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
16,1,yz,0.0,0.0,0.0
16,2,yz,1.2,14.34,15.54
16,3,yz,3.41,0.0,3.41
16,4,yz,2.1,17.71,19.81
16,5,yz,3.91,0.0,3.91
16,6,yz,1.37,0.02,1.39
16,7,yz,0.95,2.46,3.41
16,8,yz,2.5,0.0,2.5
16,9,yz,1.2,4.72,5.92
16,10,yz,2.08,0.0,2.08
16,11,yz,0.8,0.01,0.81
16,12,yz,0.58,2.25,2.83
16,13,yz,1.11,0.0,1.11
16,14,yz,0.78,4.41,5.19
16,15,yz,0.84,0.0,0.84
16,16,yz,0.49,0.01,0.5
16,17,yz,0.0,0.0,0.0
16,18,yz,0.24,1.93,2.17
16,19,yz,0.02,0.0,0.02
16,20,yz,0.1,0.03,0.13
