batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
128,1,xy,0.0,0.0,0.0
128,2,xy,1.04,54.14,55.18
128,3,xy,3.79,0.0,3.79
128,4,xy,1.89,72.94,74.83
128,5,xy,4.0,0.0,4.0
128,6,xy,1.21,0.01,1.22
128,7,xy,0.72,10.94,11.66
128,8,xy,2.2,0.0,2.2
128,9,xy,0.96,27.25,28.21
128,10,xy,2.13,0.0,2.13
128,11,xy,0.62,0.0,0.62
128,12,xy,0.38,5.15,5.53
128,13,xy,1.22,0.0,1.22
128,14,xy,0.5,10.37,10.87
128,15,xy,0.84,0.0,0.84
128,16,xy,0.32,0.0,0.32
128,17,xy,0.0,0.0,0.0
128,18,xy,0.1,0.16,0.26
128,19,xy,0.02,0.0,0.02
128,20,xy,0.02,0.0,0.02
