batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
8,1,xy,0.0,0.0,0.0
8,2,xy,1.36,4.94,6.3
8,3,xy,3.71,0.0,3.71
8,4,xy,2.39,6.2,8.59
8,5,xy,3.74,0.0,3.74
8,6,xy,1.59,0.02,1.61
8,7,xy,1.14,3.91,5.05
8,8,xy,2.2,0.0,2.2
8,9,xy,1.5,7.85,9.35
8,10,xy,2.07,0.0,2.07
8,11,xy,0.98,0.02,1.0
8,12,xy,0.65,8.61,9.26
8,13,xy,1.1,0.0,1.1
8,14,xy,0.97,16.97,17.94
8,15,xy,0.84,0.0,0.84
8,16,xy,0.53,0.02,0.55
8,17,xy,0.0,0.0,0.0
8,18,xy,0.4,0.25,0.65
8,19,xy,0.02,0.0,0.02
8,20,xy,0.19,0.01,0.2
