batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
1,1,xy,0.0,0.0,0.0
1,2,xy,2.79,7.01,9.8
1,3,xy,3.39,0.0,3.39
1,4,xy,3.65,9.74,13.39
1,5,xy,3.71,0.0,3.71
1,6,xy,2.66,0.07,2.73
1,7,xy,2.42,15.6,18.02
1,8,xy,2.37,0.0,2.37
1,9,xy,2.73,31.08,33.81
1,10,xy,2.36,0.0,2.36
1,11,xy,2.01,0.08,2.09
1,12,xy,2.17,56.87,59.04
1,13,xy,1.11,0.0,1.11
1,14,xy,2.59,113.39,115.98
1,15,xy,0.9,0.0,0.9
1,16,xy,1.68,0.12,1.8
1,17,xy,0.0,0.0,0.0
1,18,xy,2.51,2.01,4.52
1,19,xy,0.02,0.0,0.02
1,20,xy,1.48,0.07,1.55
