batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
32,1,xyz,0.0,0.0,0.0
32,2,xyz,1.08,26.76,27.84
32,3,xyz,3.43,0.0,3.43
32,4,xyz,1.97,33.54,35.51
32,5,xyz,3.94,0.0,3.94
32,6,xyz,1.27,0.03,1.3
32,7,xyz,0.81,2.41,3.22
32,8,xyz,2.51,0.0,2.51
32,9,xyz,1.06,4.66,5.72
32,10,xyz,2.09,0.0,2.09
32,11,xyz,0.69,0.01,0.7
32,12,xyz,0.49,2.18,2.67
32,13,xyz,1.12,0.0,1.12
32,14,xyz,0.62,4.28,4.9
32,15,xyz,0.84,0.0,0.84
32,16,xyz,0.4,0.0,0.4
32,17,xyz,0.0,0.0,0.0
32,18,xyz,0.16,0.16,0.32
32,19,xyz,0.02,0.0,0.02
32,20,xyz,0.05,0.0,0.05
