batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
64,1,xz,0.0,0.0,0.0
64,2,xz,0.97,40.17,41.14
64,3,xz,3.43,0.0,3.43
64,4,xz,1.9,54.99,56.89
64,5,xz,4.16,0.0,4.16
64,6,xz,1.23,0.02,1.25
64,7,xz,0.75,11.27,12.02
64,8,xz,2.36,0.0,2.36
64,9,xz,0.99,25.31,26.3
64,10,xz,2.29,0.0,2.29
64,11,xz,0.64,0.01,0.65
64,12,xz,0.41,1.88,2.29
64,13,xz,1.12,0.0,1.12
64,14,xz,0.54,3.86,4.4
64,15,xz,0.83,0.0,0.83
64,16,xz,0.35,0.01,0.36
64,17,xz,0.0,0.0,0.0
64,18,xz,0.13,0.2,0.33
64,19,xz,0.02,0.0,0.02
64,20,xz,0.03,0.0,0.03
