batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
2,1,xz,0.0,0.0,0.0
2,2,xz,1.99,4.19,6.18
2,3,xz,4.05,0.0,4.05
2,4,xz,3.57,5.36,8.93
2,5,xz,4.11,0.0,4.11
2,6,xz,1.98,0.04,2.02
2,7,xz,1.64,2.65,4.29
2,8,xz,2.14,0.0,2.14
2,9,xz,1.89,5.24,7.13
2,10,xz,2.14,0.0,2.14
2,11,xz,1.33,0.05,1.38
2,12,xz,1.3,2.57,3.87
2,13,xz,1.11,0.0,1.11
2,14,xz,1.55,4.31,5.86
2,15,xz,0.83,0.0,0.83
2,16,xz,1.0,0.03,1.03
2,17,xz,0.0,0.0,0.0
2,18,xz,1.29,1.01,2.3
2,19,xz,0.02,0.0,0.02
2,20,xz,0.74,0.04,0.78
