batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
8,1,xz,0.0,0.0,0.0
8,2,xz,1.36,4.53,5.89
8,3,xz,3.71,0.0,3.71
8,4,xz,2.39,5.98,8.37
8,5,xz,3.74,0.0,3.74
8,6,xz,1.59,0.02,1.61
8,7,xz,1.14,2.34,3.48
8,8,xz,2.2,0.0,2.2
8,9,xz,1.5,4.69,6.19
8,10,xz,2.07,0.0,2.07
8,11,xz,0.98,0.02,1.0
8,12,xz,0.65,1.97,2.62
8,13,xz,1.1,0.0,1.1
8,14,xz,0.96,3.99,4.95
8,15,xz,0.84,0.0,0.84
8,16,xz,0.53,0.01,0.54
8,17,xz,0.0,0.0,0.0
8,18,xz,0.4,0.25,0.65
8,19,xz,0.02,0.0,0.02
8,20,xz,0.19,0.01,0.2
