batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
128,1,xy,0.0,0.0,0.0
128,2,xy,0.96,54.12,55.08
128,3,xy,3.84,0.0,3.84
128,4,xy,1.89,72.97,74.86
128,5,xy,4.02,0.0,4.02
128,6,xy,1.21,0.01,1.22
128,7,xy,0.72,10.9,11.62
128,8,xy,2.21,0.0,2.21
128,9,xy,0.97,27.4,28.37
128,10,xy,2.13,0.0,2.13
128,11,xy,0.62,0.0,0.62
128,12,xy,0.38,5.17,5.55
128,13,xy,1.23,0.0,1.23
128,14,xy,0.5,10.32,10.82
128,15,xy,0.84,0.0,0.84
128,16,xy,0.32,0.0,0.32
128,17,xy,0.0,0.0,0.0
128,18,xy,0.1,0.16,0.26
128,19,xy,0.02,0.0,0.02
128,20,xy,0.02,0.0,0.02
