batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
16,1,xy,0.0,0.0,0.0
16,2,xy,1.15,33.67,34.82
16,3,xy,3.42,0.0,3.42
16,4,xy,2.1,47.67,49.77
16,5,xy,3.92,0.0,3.92
16,6,xy,1.38,0.01,1.39
16,7,xy,0.96,2.97,3.93
16,8,xy,2.5,0.0,2.5
16,9,xy,1.2,6.03,7.23
16,10,xy,2.09,0.0,2.09
16,11,xy,0.8,0.01,0.81
16,12,xy,0.58,7.6,8.18
16,13,xy,1.12,0.0,1.12
16,14,xy,0.78,15.04,15.82
16,15,xy,0.84,0.0,0.84
16,16,xy,0.49,0.01,0.5
16,17,xy,0.0,0.0,0.0
16,18,xy,0.24,0.15,0.39
16,19,xy,0.02,0.0,0.02
16,20,xy,0.1,0.0,0.1
