batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
2,1,x,0.0,0.0,0.0
2,2,x,1.98,33.49,35.47
2,3,x,4.04,0.0,4.04
2,4,x,3.57,44.16,47.73
2,5,x,4.1,0.0,4.1
2,6,x,1.99,0.07,2.06
2,7,x,1.65,20.1,21.75
2,8,x,2.14,0.0,2.14
2,9,x,1.89,41.91,43.8
2,10,x,2.13,0.0,2.13
2,11,x,1.35,0.08,1.43
2,12,x,1.31,35.93,37.24
2,13,x,1.11,0.0,1.11
2,14,x,1.56,73.0,74.56
2,15,x,0.83,0.0,0.83
2,16,x,1.01,0.07,1.08
2,17,x,0.0,0.0,0.0
2,18,x,1.3,1.0,2.3
2,19,x,0.02,0.0,0.02
2,20,x,0.75,0.03,0.78
