batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
1,1,x,0.0,0.0,0.0
1,2,x,2.75,65.74,68.49
1,3,x,3.39,0.0,3.39
1,4,x,3.67,87.87,91.54
1,5,x,3.71,0.0,3.71
1,6,x,2.67,0.12,2.79
1,7,x,2.43,39.93,42.36
1,8,x,2.37,0.0,2.37
1,9,x,2.74,83.27,86.01
1,10,x,2.36,0.0,2.36
1,11,x,2.03,0.16,2.19
1,12,x,2.19,71.48,73.67
1,13,x,1.11,0.0,1.11
1,14,x,2.59,143.5,146.09
1,15,x,0.91,0.0,0.91
1,16,x,1.68,0.14,1.82
1,17,x,0.0,0.0,0.0
1,18,x,2.52,1.97,4.49
1,19,x,0.02,0.0,0.02
1,20,x,1.49,0.07,1.56
