batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
1,1,yz,0.0,0.0,0.0
1,2,yz,2.77,4.44,7.21
1,3,yz,3.92,0.0,3.92
1,4,yz,3.7,5.13,8.83
1,5,yz,2.79,0.11,2.9
1,6,yz,0.39,0.0,0.39
1,7,yz,2.39,3.75,6.14
1,8,yz,0.88,0.0,0.88
1,9,yz,2.71,5.24,7.95
1,10,yz,2.05,0.05,2.1
1,11,yz,0.2,0.0,0.2
1,12,yz,2.13,5.07,7.2
1,13,yz,0.61,0.0,0.61
1,14,yz,2.57,6.36,8.93
1,15,yz,1.67,0.07,1.74
1,16,yz,0.1,0.0,0.1
1,17,yz,0.0,0.0,0.0
1,18,yz,2.47,2.0,4.47
1,19,yz,0.02,0.0,0.02
1,20,yz,1.47,0.07,1.54
