batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
32,1,yz,0.0,0.0,0.0
32,2,yz,1.12,26.11,27.23
32,3,yz,3.95,0.0,3.95
32,4,yz,1.93,33.64,35.57
32,5,yz,1.37,0.02,1.39
32,6,yz,0.39,0.0,0.39
32,7,yz,0.8,2.98,3.78
32,8,yz,0.85,0.0,0.85
32,9,yz,1.05,5.43,6.48
32,10,yz,0.73,0.01,0.74
32,11,yz,0.19,0.0,0.19
32,12,yz,0.49,2.24,2.73
32,13,yz,0.55,0.0,0.55
32,14,yz,0.62,4.37,4.99
32,15,yz,0.41,0.01,0.42
32,16,yz,0.09,0.0,0.09
32,17,yz,0.0,0.0,0.0
32,18,yz,0.16,1.94,2.1
32,19,yz,0.01,0.0,0.01
32,20,yz,0.05,0.03,0.08
