batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
16,1,yz,0.0,0.0,0.0
16,2,yz,1.21,14.34,15.55
16,3,yz,3.93,0.0,3.93
16,4,yz,2.08,17.71,19.79
16,5,yz,1.45,0.02,1.47
16,6,yz,0.39,0.0,0.39
16,7,yz,0.95,2.46,3.41
16,8,yz,0.85,0.0,0.85
16,9,yz,1.2,4.72,5.92
16,10,yz,0.81,0.02,0.83
16,11,yz,0.19,0.0,0.19
16,12,yz,0.58,2.25,2.83
16,13,yz,0.56,0.0,0.56
16,14,yz,0.79,4.4,5.19
16,15,yz,0.49,0.01,0.5
16,16,yz,0.09,0.0,0.09
16,17,yz,0.0,0.0,0.0
16,18,yz,0.24,1.94,2.18
16,19,yz,0.01,0.0,0.01
16,20,yz,0.1,0.03,0.13
