batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
128,1,yz,0.0,0.0,0.0
128,2,yz,1.06,42.09,43.15
128,3,yz,4.12,0.0,4.12
128,4,yz,1.84,52.27,54.11
128,5,yz,1.32,0.02,1.34
128,6,yz,0.41,0.0,0.41
128,7,yz,0.7,9.72,10.42
128,8,yz,0.84,0.0,0.84
128,9,yz,0.94,16.77,17.71
128,10,yz,0.67,0.01,0.68
128,11,yz,0.2,0.0,0.2
128,12,yz,0.37,2.75,3.12
128,13,yz,0.57,0.0,0.57
128,14,yz,0.49,4.87,5.36
128,15,yz,0.35,0.01,0.36
128,16,yz,0.11,0.0,0.11
128,17,yz,0.0,0.0,0.0
128,18,yz,0.1,1.95,2.05
128,19,yz,0.01,0.0,0.01
128,20,yz,0.02,0.02,0.04
