batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
128,1,cpu,0.0,0.0,0.0
128,2,cpu,2.55,0.0,2.55
128,3,cpu,3.45,0.0,3.45
128,4,cpu,20.51,0.0,20.51
128,5,cpu,3.71,0.0,3.71
128,6,cpu,0.02,0.0,0.02
128,7,cpu,9.66,0.0,9.66
128,8,cpu,2.19,0.0,2.19
128,9,cpu,18.99,0.0,18.99
128,10,cpu,2.24,0.0,2.24
128,11,cpu,0.01,0.0,0.01
128,12,cpu,8.68,0.0,8.68
128,13,cpu,1.19,0.0,1.19
128,14,cpu,18.11,0.0,18.11
128,15,cpu,0.88,0.0,0.88
128,16,cpu,0.0,0.0,0.0
128,17,cpu,0.0,0.0,0.0
128,18,cpu,0.85,0.0,0.85
128,19,cpu,0.02,0.0,0.02
128,20,cpu,0.0,0.0,0.0
