batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
1,1,cpu,0.0,0.0,0.0
1,2,cpu,2.39,0.0,2.39
1,3,cpu,3.58,0.0,3.58
1,4,cpu,20.19,0.0,20.19
1,5,cpu,3.58,0.0,3.58
1,6,cpu,0.01,0.0,0.01
1,7,cpu,11.76,0.0,11.76
1,8,cpu,2.1,0.0,2.1
1,9,cpu,18.73,0.0,18.73
1,10,cpu,2.15,0.0,2.15
1,11,cpu,0.0,0.0,0.0
1,12,cpu,8.52,0.0,8.52
1,13,cpu,1.18,0.0,1.18
1,14,cpu,17.76,0.0,17.76
1,15,cpu,0.86,0.0,0.86
1,16,cpu,0.0,0.0,0.0
1,17,cpu,0.0,0.0,0.0
1,18,cpu,0.82,0.0,0.82
1,19,cpu,0.02,0.0,0.02
1,20,cpu,0.0,0.0,0.0
