batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
16,1,cpu,0.0,0.0,0.0
16,2,cpu,2.52,0.0,2.52
16,3,cpu,3.73,0.0,3.73
16,4,cpu,20.35,0.0,20.35
16,5,cpu,3.88,0.0,3.88
16,6,cpu,0.01,0.0,0.01
16,7,cpu,9.58,0.0,9.58
16,8,cpu,2.16,0.0,2.16
16,9,cpu,18.94,0.0,18.94
16,10,cpu,2.24,0.0,2.24
16,11,cpu,0.0,0.0,0.0
16,12,cpu,8.63,0.0,8.63
16,13,cpu,1.2,0.0,1.2
16,14,cpu,18.71,0.0,18.71
16,15,cpu,0.9,0.0,0.9
16,16,cpu,0.0,0.0,0.0
16,17,cpu,0.0,0.0,0.0
16,18,cpu,0.84,0.0,0.84
16,19,cpu,0.02,0.0,0.02
16,20,cpu,0.0,0.0,0.0
