batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
2,1,x,0.0,0.0,0.0
2,2,x,1.99,33.64,35.63
2,3,x,4.06,0.0,4.06
2,4,x,3.57,44.16,47.73
2,5,x,4.11,0.0,4.11
2,6,x,2.01,0.07,2.08
2,7,x,1.65,20.09,21.74
2,8,x,2.14,0.0,2.14
2,9,x,1.9,41.87,43.77
2,10,x,2.14,0.0,2.14
2,11,x,1.35,0.07,1.42
2,12,x,1.32,35.93,37.25
2,13,x,1.11,0.0,1.11
2,14,x,1.57,72.97,74.54
2,15,x,0.83,0.0,0.83
2,16,x,1.01,0.1,1.11
2,17,x,0.0,0.0,0.0
2,18,x,1.3,0.99,2.29
2,19,x,0.02,0.0,0.02
2,20,x,0.75,0.03,0.78
