batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
8,1,x,0.0,0.0,0.0
8,2,x,1.35,8.78,10.13
8,3,x,3.69,0.0,3.69
8,4,x,2.39,11.71,14.1
8,5,x,3.73,0.0,3.73
8,6,x,1.59,0.02,1.61
8,7,x,1.14,5.09,6.23
8,8,x,2.19,0.0,2.19
8,9,x,1.49,10.61,12.1
8,10,x,2.06,0.0,2.06
8,11,x,0.98,0.02,1.0
8,12,x,0.65,9.15,9.8
8,13,x,1.1,0.0,1.1
8,14,x,0.97,18.47,19.44
8,15,x,0.84,0.0,0.84
8,16,x,0.53,0.02,0.55
8,17,x,0.0,0.0,0.0
8,18,x,0.4,0.25,0.65
8,19,x,0.02,0.0,0.02
8,20,x,0.19,0.01,0.2
