batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
256,1,z,0.0,0.0,0.0
256,2,z,1.09,39.08,40.17
256,3,z,4.04,0.0,4.04
256,4,z,1.86,47.63,49.49
256,5,z,1.33,0.22,1.55
256,6,z,0.4,0.0,0.4
256,7,z,0.69,11.43,12.12
256,8,z,0.83,0.0,0.83
256,9,z,0.94,17.91,18.85
256,10,z,0.67,0.08,0.75
256,11,z,0.2,0.0,0.2
256,12,z,0.36,8.48,8.84
256,13,z,0.82,0.0,0.82
256,14,z,0.48,11.04,11.52
256,15,z,0.34,0.07,0.41
256,16,z,0.1,0.0,0.1
256,17,z,0.0,0.0,0.0
256,18,z,0.08,1.98,2.06
256,19,z,0.01,0.0,0.01
256,20,z,0.01,0.02,0.03
