batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
16,1,z,0.0,0.0,0.0
16,2,z,1.2,6.5,7.7
16,3,z,3.91,0.0,3.91
16,4,z,2.08,6.93,9.01
16,5,z,1.45,0.28,1.73
16,6,z,0.38,0.0,0.38
16,7,z,0.95,2.65,3.6
16,8,z,0.81,0.0,0.81
16,9,z,1.2,5.14,6.34
16,10,z,0.82,0.14,0.96
16,11,z,0.19,0.0,0.19
16,12,z,0.58,2.02,2.6
16,13,z,0.52,0.0,0.52
16,14,z,0.79,4.24,5.03
16,15,z,0.49,0.19,0.68
16,16,z,0.09,0.0,0.09
16,17,z,0.0,0.0,0.0
16,18,z,0.24,1.93,2.17
16,19,z,0.01,0.0,0.01
16,20,z,0.1,0.03,0.13
