batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
128,1,z,0.0,0.0,0.0
128,2,z,1.06,32.08,33.14
128,3,z,4.08,0.0,4.08
128,4,z,1.84,38.68,40.52
128,5,z,1.32,0.21,1.53
128,6,z,0.39,0.0,0.39
128,7,z,0.7,6.37,7.07
128,8,z,0.79,0.0,0.79
128,9,z,0.94,12.17,13.11
128,10,z,0.67,0.09,0.76
128,11,z,0.2,0.0,0.2
128,12,z,0.37,5.79,6.16
128,13,z,0.54,0.0,0.54
128,14,z,0.5,7.02,7.52
128,15,z,0.35,0.08,0.43
128,16,z,0.11,0.0,0.11
128,17,z,0.0,0.0,0.0
128,18,z,0.1,1.95,2.05
128,19,z,0.01,0.0,0.01
128,20,z,0.02,0.02,0.04
