batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
8,1,yz,0.0,0.0,0.0
8,2,yz,1.36,4.57,5.93
8,3,yz,3.7,0.0,3.7
8,4,yz,2.39,5.85,8.24
8,5,yz,3.73,0.0,3.73
8,6,yz,1.59,0.02,1.61
8,7,yz,1.14,2.48,3.62
8,8,yz,2.2,0.0,2.2
8,9,yz,1.5,4.75,6.25
8,10,yz,2.06,0.0,2.06
8,11,yz,0.97,0.02,0.99
8,12,yz,0.65,2.33,2.98
8,13,yz,1.1,0.0,1.1
8,14,yz,0.96,4.47,5.43
8,15,yz,0.84,0.0,0.84
8,16,yz,0.52,0.01,0.53
8,17,yz,0.0,0.0,0.0
8,18,yz,0.4,1.93,2.33
8,19,yz,0.02,0.0,0.02
8,20,yz,0.19,0.03,0.22
