batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
1,1,xy,0.0,0.0,0.0
1,2,xy,17.12,61.7,78.82
1,3,xy,15.66,0.0,15.66
1,4,xy,23.67,82.32,105.99
1,5,xy,19.63,0.0,19.63
1,6,xy,18.45,1.03,19.48
1,7,xy,17.57,37.63,55.2
1,8,xy,8.49,0.0,8.49
1,9,xy,20.67,75.12,95.79
1,10,xy,9.8,0.0,9.8
1,11,xy,16.42,1.08,17.5
1,12,xy,18.66,74.71,93.37
1,13,xy,4.61,0.0,4.61
1,14,xy,22.61,148.51,171.12
1,15,xy,5.72,0.0,5.72
1,16,xy,16.85,1.29,18.14
1,17,xy,0.0,0.0,0.0
1,18,xy,21.62,4.18,25.8
1,19,xy,0.07,0.0,0.07
1,20,xy,12.52,0.86,13.38
