batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
64,1,cpu,0.0,0.0,0.0
64,2,cpu,2.56,0.0,2.56
64,3,cpu,3.55,0.0,3.55
64,4,cpu,20.57,0.0,20.57
64,5,cpu,3.7,0.0,3.7
64,6,cpu,0.02,0.0,0.02
64,7,cpu,9.58,0.0,9.58
64,8,cpu,2.18,0.0,2.18
64,9,cpu,18.96,0.0,18.96
64,10,cpu,2.3,0.0,2.3
64,11,cpu,0.0,0.0,0.0
64,12,cpu,8.63,0.0,8.63
64,13,cpu,1.23,0.0,1.23
64,14,cpu,18.28,0.0,18.28
64,15,cpu,0.88,0.0,0.88
64,16,cpu,0.0,0.0,0.0
64,17,cpu,0.0,0.0,0.0
64,18,cpu,0.84,0.0,0.84
64,19,cpu,0.02,0.0,0.02
64,20,cpu,0.0,0.0,0.0
