batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
8,1,cpu,0.0,0.0,0.0
8,2,cpu,2.54,0.0,2.54
8,3,cpu,3.66,0.0,3.66
8,4,cpu,20.32,0.0,20.32
8,5,cpu,3.67,0.0,3.67
8,6,cpu,0.01,0.0,0.01
8,7,cpu,9.57,0.0,9.57
8,8,cpu,2.15,0.0,2.15
8,9,cpu,18.91,0.0,18.91
8,10,cpu,2.19,0.0,2.19
8,11,cpu,0.0,0.0,0.0
8,12,cpu,8.62,0.0,8.62
8,13,cpu,1.19,0.0,1.19
8,14,cpu,18.52,0.0,18.52
8,15,cpu,0.89,0.0,0.89
8,16,cpu,0.0,0.0,0.0
8,17,cpu,0.0,0.0,0.0
8,18,cpu,0.85,0.0,0.85
8,19,cpu,0.02,0.0,0.02
8,20,cpu,0.0,0.0,0.0
