batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
1,1,cpu,0.0,0.0,0.0
1,2,cpu,2.45,0.0,2.45
1,3,cpu,3.61,0.0,3.61
1,4,cpu,20.38,0.0,20.38
1,5,cpu,3.61,0.0,3.61
1,6,cpu,0.01,0.0,0.01
1,7,cpu,12.2,0.0,12.2
1,8,cpu,2.12,0.0,2.12
1,9,cpu,18.92,0.0,18.92
1,10,cpu,2.16,0.0,2.16
1,11,cpu,0.0,0.0,0.0
1,12,cpu,8.61,0.0,8.61
1,13,cpu,1.19,0.0,1.19
1,14,cpu,18.59,0.0,18.59
1,15,cpu,0.87,0.0,0.87
1,16,cpu,0.0,0.0,0.0
1,17,cpu,0.0,0.0,0.0
1,18,cpu,0.83,0.0,0.83
1,19,cpu,0.02,0.0,0.02
1,20,cpu,0.0,0.0,0.0
