batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
16,1,x,0.0,0.0,0.0
16,2,x,1.21,33.69,34.9
16,3,x,3.97,0.0,3.97
16,4,x,2.09,47.33,49.42
16,5,x,1.46,0.01,1.47
16,6,x,0.4,0.0,0.4
16,7,x,0.96,2.77,3.73
16,8,x,0.87,0.0,0.87
16,9,x,1.21,6.14,7.35
16,10,x,0.82,0.01,0.83
16,11,x,0.2,0.0,0.2
16,12,x,0.58,4.76,5.34
16,13,x,0.57,0.0,0.57
16,14,x,0.8,9.66,10.46
16,15,x,0.49,0.01,0.5
16,16,x,0.1,0.0,0.1
16,17,x,0.0,0.0,0.0
16,18,x,0.24,0.15,0.39
16,19,x,0.01,0.0,0.01
16,20,x,0.1,0.0,0.1
