batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
256,1,x,0.0,0.0,0.0
256,2,x,1.06,46.02,47.08
256,3,x,4.05,0.0,4.05
256,4,x,1.86,78.61,80.47
256,5,x,1.33,0.04,1.37
256,6,x,0.4,0.0,0.4
256,7,x,0.69,34.34,35.03
256,8,x,0.87,0.0,0.87
256,9,x,0.94,74.78,75.72
256,10,x,0.67,0.02,0.69
256,11,x,0.2,0.0,0.2
256,12,x,0.36,21.51,21.87
256,13,x,0.83,0.0,0.83
256,14,x,0.48,53.57,54.05
256,15,x,0.34,0.0,0.34
256,16,x,0.1,0.0,0.1
256,17,x,0.0,0.0,0.0
256,18,x,0.08,0.14,0.22
256,19,x,0.01,0.0,0.01
256,20,x,0.01,0.0,0.01
