batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
128,1,automatic,0.0,0.0,0.0
128,2,automatic,2.17,8.96,11.13
128,3,automatic,2.09,0.0,2.09
128,4,automatic,1.33,0.05,1.38
128,5,automatic,1.12,3.17,4.29
128,6,automatic,0.63,0.0,0.63
128,7,automatic,0.38,0.02,0.4
128,8,automatic,0.0,0.0,0.0
128,9,automatic,0.15,0.04,0.19
128,10,automatic,0.0,0.0,0.0
128,11,automatic,0.07,0.0,0.07
