batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
32,1,y,0.0,0.0,0.0
32,2,y,1.13,7.29,8.42
32,3,y,3.93,0.0,3.93
32,4,y,1.94,9.9,11.84
32,5,y,1.37,0.04,1.41
32,6,y,0.39,0.0,0.39
32,7,y,0.8,15.73,16.53
32,8,y,0.84,0.0,0.84
32,9,y,1.05,30.77,31.82
32,10,y,0.73,0.05,0.78
32,11,y,0.19,0.0,0.19
32,12,y,0.49,56.64,57.13
32,13,y,0.55,0.0,0.55
32,14,y,0.62,112.26,112.88
32,15,y,0.41,0.09,0.5
32,16,y,0.09,0.0,0.09
32,17,y,0.0,0.0,0.0
32,18,y,0.16,1.92,2.08
32,19,y,0.01,0.0,0.01
32,20,y,0.05,0.03,0.08
