batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
4,1,y,0.0,0.0,0.0
4,2,y,1.87,7.15,9.02
4,3,y,3.96,0.0,3.96
4,4,y,3.0,9.78,12.78
4,5,y,1.96,0.05,2.01
4,6,y,0.38,0.0,0.38
4,7,y,1.24,15.41,16.65
4,8,y,0.87,0.0,0.87
4,9,y,1.89,30.39,32.28
4,10,y,1.05,0.06,1.11
4,11,y,0.19,0.0,0.19
4,12,y,0.88,56.17,57.05
4,13,y,0.61,0.0,0.61
4,14,y,1.09,112.15,113.24
4,15,y,0.69,0.1,0.79
4,16,y,0.09,0.0,0.09
4,17,y,0.0,0.0,0.0
4,18,y,0.71,1.93,2.64
4,19,y,0.01,0.0,0.01
4,20,y,0.37,0.04,0.41
