batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
16,1,y,0.0,0.0,0.0
16,2,y,1.22,7.27,8.49
16,3,y,3.91,0.0,3.91
16,4,y,2.08,9.88,11.96
16,5,y,1.46,0.04,1.5
16,6,y,0.38,0.0,0.38
16,7,y,0.96,15.7,16.66
16,8,y,0.85,0.0,0.85
16,9,y,1.21,30.73,31.94
16,10,y,0.81,0.05,0.86
16,11,y,0.19,0.0,0.19
16,12,y,0.58,56.33,56.91
16,13,y,0.55,0.0,0.55
16,14,y,0.8,111.95,112.75
16,15,y,0.49,0.09,0.58
16,16,y,0.09,0.0,0.09
16,17,y,0.0,0.0,0.0
16,18,y,0.24,1.92,2.16
16,19,y,0.01,0.0,0.01
16,20,y,0.1,0.03,0.13
