batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
128,1,y,0.0,0.0,0.0
128,2,y,1.05,7.36,8.41
128,3,y,4.08,0.0,4.08
128,4,y,1.84,9.97,11.81
128,5,y,1.32,0.04,1.36
128,6,y,0.39,0.0,0.39
128,7,y,0.7,15.87,16.57
128,8,y,0.82,0.0,0.82
128,9,y,0.94,31.05,31.99
128,10,y,0.67,0.05,0.72
128,11,y,0.2,0.0,0.2
128,12,y,0.37,57.08,57.45
128,13,y,0.56,0.0,0.56
128,14,y,0.5,113.18,113.68
128,15,y,0.35,0.09,0.44
128,16,y,0.11,0.0,0.11
128,17,y,0.0,0.0,0.0
128,18,y,0.1,1.94,2.04
128,19,y,0.01,0.0,0.01
128,20,y,0.02,0.02,0.04
