batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
8,1,cpu,0.0,0.0,0.0
8,2,cpu,2.48,0.0,2.48
8,3,cpu,3.87,0.0,3.87
8,4,cpu,20.18,0.0,20.18
8,5,cpu,0.01,0.0,0.01
8,6,cpu,0.36,0.0,0.36
8,7,cpu,9.48,0.0,9.48
8,8,cpu,0.76,0.0,0.76
8,9,cpu,18.74,0.0,18.74
8,10,cpu,0.01,0.0,0.01
8,11,cpu,0.18,0.0,0.18
8,12,cpu,8.56,0.0,8.56
8,13,cpu,0.47,0.0,0.47
8,14,cpu,17.85,0.0,17.85
8,15,cpu,0.0,0.0,0.0
8,16,cpu,0.09,0.0,0.09
8,17,cpu,0.0,0.0,0.0
8,18,cpu,0.86,0.0,0.86
8,19,cpu,0.01,0.0,0.01
8,20,cpu,0.0,0.0,0.0
