batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
4,1,cpu,0.0,0.0,0.0
4,2,cpu,2.43,0.0,2.43
4,3,cpu,3.77,0.0,3.77
4,4,cpu,20.27,0.0,20.27
4,5,cpu,0.01,0.0,0.01
4,6,cpu,0.36,0.0,0.36
4,7,cpu,9.51,0.0,9.51
4,8,cpu,0.79,0.0,0.79
4,9,cpu,18.78,0.0,18.78
4,10,cpu,0.01,0.0,0.01
4,11,cpu,0.18,0.0,0.18
4,12,cpu,8.54,0.0,8.54
4,13,cpu,0.52,0.0,0.52
4,14,cpu,17.95,0.0,17.95
4,15,cpu,0.0,0.0,0.0
4,16,cpu,0.09,0.0,0.09
4,17,cpu,0.0,0.0,0.0
4,18,cpu,0.85,0.0,0.85
4,19,cpu,0.01,0.0,0.01
4,20,cpu,0.0,0.0,0.0
