batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
1,1,cpu,0.0,0.0,0.0
1,2,cpu,2.42,0.0,2.42
1,3,cpu,3.83,0.0,3.83
1,4,cpu,25.17,0.0,25.17
1,5,cpu,0.01,0.0,0.01
1,6,cpu,0.36,0.0,0.36
1,7,cpu,9.51,0.0,9.51
1,8,cpu,0.81,0.0,0.81
1,9,cpu,18.74,0.0,18.74
1,10,cpu,0.01,0.0,0.01
1,11,cpu,0.18,0.0,0.18
1,12,cpu,8.54,0.0,8.54
1,13,cpu,0.54,0.0,0.54
1,14,cpu,17.8,0.0,17.8
1,15,cpu,0.01,0.0,0.01
1,16,cpu,0.09,0.0,0.09
1,17,cpu,0.0,0.0,0.0
1,18,cpu,0.83,0.0,0.83
1,19,cpu,0.01,0.0,0.01
1,20,cpu,0.0,0.0,0.0
