batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
256,1,cpu,0.0,0.0,0.0
256,2,cpu,2.61,0.0,2.61
256,3,cpu,4.03,0.0,4.03
256,4,cpu,20.82,0.0,20.82
256,5,cpu,0.01,0.0,0.01
256,6,cpu,0.37,0.0,0.37
256,7,cpu,9.74,0.0,9.74
256,8,cpu,0.79,0.0,0.79
256,9,cpu,19.22,0.0,19.22
256,10,cpu,0.01,0.0,0.01
256,11,cpu,0.18,0.0,0.18
256,12,cpu,8.76,0.0,8.76
256,13,cpu,0.46,0.0,0.46
256,14,cpu,18.52,0.0,18.52
256,15,cpu,0.0,0.0,0.0
256,16,cpu,0.1,0.0,0.1
256,17,cpu,0.0,0.0,0.0
256,18,cpu,0.87,0.0,0.87
256,19,cpu,0.01,0.0,0.01
256,20,cpu,0.0,0.0,0.0
