batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
2,1,cpu,0.0,0.0,0.0
2,2,cpu,2.42,0.0,2.42
2,3,cpu,3.95,0.0,3.95
2,4,cpu,20.21,0.0,20.21
2,5,cpu,0.01,0.0,0.01
2,6,cpu,0.36,0.0,0.36
2,7,cpu,9.48,0.0,9.48
2,8,cpu,0.86,0.0,0.86
2,9,cpu,18.76,0.0,18.76
2,10,cpu,0.01,0.0,0.01
2,11,cpu,0.19,0.0,0.19
2,12,cpu,8.53,0.0,8.53
2,13,cpu,0.49,0.0,0.49
2,14,cpu,17.93,0.0,17.93
2,15,cpu,0.0,0.0,0.0
2,16,cpu,0.09,0.0,0.09
2,17,cpu,0.0,0.0,0.0
2,18,cpu,0.85,0.0,0.85
2,19,cpu,0.02,0.0,0.02
2,20,cpu,0.0,0.0,0.0
