batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
64,1,cpu,0.0,0.0,0.0
64,2,cpu,2.57,0.0,2.57
64,3,cpu,3.97,0.0,3.97
64,4,cpu,20.4,0.0,20.4
64,5,cpu,0.02,0.0,0.02
64,6,cpu,0.36,0.0,0.36
64,7,cpu,9.61,0.0,9.61
64,8,cpu,0.78,0.0,0.78
64,9,cpu,18.95,0.0,18.95
64,10,cpu,0.01,0.0,0.01
64,11,cpu,0.18,0.0,0.18
64,12,cpu,8.64,0.0,8.64
64,13,cpu,0.51,0.0,0.51
64,14,cpu,18.26,0.0,18.26
64,15,cpu,0.0,0.0,0.0
64,16,cpu,0.13,0.0,0.13
64,17,cpu,0.0,0.0,0.0
64,18,cpu,0.86,0.0,0.86
64,19,cpu,0.01,0.0,0.01
64,20,cpu,0.0,0.0,0.0
