batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
2,1,y,0.0,0.0,0.0
2,2,y,1.99,7.01,9.0
2,3,y,4.05,0.0,4.05
2,4,y,3.57,9.68,13.25
2,5,y,4.1,0.0,4.1
2,6,y,1.99,0.06,2.05
2,7,y,1.65,15.59,17.24
2,8,y,2.14,0.0,2.14
2,9,y,1.89,31.02,32.91
2,10,y,2.13,0.0,2.13
2,11,y,1.34,0.07,1.41
2,12,y,1.31,56.67,57.98
2,13,y,1.11,0.0,1.11
2,14,y,1.57,113.25,114.82
2,15,y,0.83,0.0,0.83
2,16,y,1.01,0.1,1.11
2,17,y,0.0,0.0,0.0
2,18,y,1.3,1.96,3.26
2,19,y,0.02,0.0,0.02
2,20,y,0.74,0.05,0.79
