batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
32,1,y,0.0,0.0,0.0
32,2,y,1.02,7.35,8.37
32,3,y,3.42,0.0,3.42
32,4,y,1.97,9.99,11.96
32,5,y,3.94,0.0,3.94
32,6,y,1.27,0.03,1.3
32,7,y,0.81,15.89,16.7
32,8,y,2.5,0.0,2.5
32,9,y,1.06,31.05,32.11
32,10,y,2.09,0.0,2.09
32,11,y,0.69,0.05,0.74
32,12,y,0.49,57.12,57.61
32,13,y,1.11,0.0,1.11
32,14,y,0.62,113.2,113.82
32,15,y,0.84,0.0,0.84
32,16,y,0.4,0.09,0.49
32,17,y,0.0,0.0,0.0
32,18,y,0.16,1.93,2.09
32,19,y,0.02,0.0,0.02
32,20,y,0.05,0.03,0.08
