batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
16,1,z,0.0,0.0,0.0
16,2,z,1.14,6.47,7.61
16,3,z,3.44,0.0,3.44
16,4,z,2.11,6.92,9.03
16,5,z,3.94,0.0,3.94
16,6,z,1.37,0.03,1.4
16,7,z,0.96,2.65,3.61
16,8,z,2.51,0.0,2.51
16,9,z,1.21,5.14,6.35
16,10,z,2.1,0.0,2.1
16,11,z,0.8,0.01,0.81
16,12,z,0.59,2.02,2.61
16,13,z,1.12,0.0,1.12
16,14,z,0.78,4.24,5.02
16,15,z,0.84,0.0,0.84
16,16,z,0.49,0.02,0.51
16,17,z,0.0,0.0,0.0
16,18,z,0.24,1.93,2.17
16,19,z,0.02,0.0,0.02
16,20,z,0.1,0.03,0.13
