batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
1,1,xyz,0.0,0.0,0.0
1,2,xyz,2.7,4.45,7.15
1,3,xyz,3.91,0.0,3.91
1,4,xyz,3.7,5.17,8.87
1,5,xyz,2.77,0.07,2.84
1,6,xyz,0.39,0.0,0.39
1,7,xyz,2.37,3.77,6.14
1,8,xyz,0.88,0.0,0.88
1,9,xyz,2.71,5.26,7.97
1,10,xyz,2.04,0.11,2.15
1,11,xyz,0.2,0.0,0.2
1,12,xyz,2.13,5.11,7.24
1,13,xyz,0.61,0.0,0.61
1,14,xyz,2.56,6.38,8.94
1,15,xyz,1.67,0.06,1.73
1,16,xyz,0.1,0.0,0.1
1,17,xyz,0.0,0.0,0.0
1,18,xyz,2.47,2.01,4.48
1,19,xyz,0.02,0.0,0.02
1,20,xyz,1.47,0.07,1.54
