batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
8,1,xyz,0.0,0.0,0.0
8,2,xyz,1.41,4.1,5.51
8,3,xyz,3.99,0.0,3.99
8,4,xyz,2.39,5.38,7.77
8,5,xyz,1.63,0.02,1.65
8,6,xyz,0.39,0.0,0.39
8,7,xyz,1.13,2.43,3.56
8,8,xyz,0.85,0.0,0.85
8,9,xyz,1.53,4.68,6.21
8,10,xyz,0.97,0.01,0.98
8,11,xyz,0.19,0.0,0.19
8,12,xyz,0.67,2.37,3.04
8,13,xyz,0.59,0.0,0.59
8,14,xyz,1.01,4.4,5.41
8,15,xyz,0.53,0.01,0.54
8,16,xyz,0.1,0.0,0.1
8,17,xyz,0.0,0.0,0.0
8,18,xyz,0.4,0.25,0.65
8,19,xyz,0.01,0.0,0.01
8,20,xyz,0.19,0.01,0.2
