batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
4,1,xyz,0.0,0.0,0.0
4,2,xyz,1.84,3.72,5.56
4,3,xyz,3.96,0.0,3.96
4,4,xyz,2.98,4.96,7.94
4,5,xyz,1.94,0.03,1.97
4,6,xyz,0.38,0.0,0.38
4,7,xyz,1.23,2.59,3.82
4,8,xyz,0.87,0.0,0.87
4,9,xyz,1.86,4.78,6.64
4,10,xyz,1.04,0.02,1.06
4,11,xyz,0.19,0.0,0.19
4,12,xyz,0.86,2.51,3.37
4,13,xyz,0.6,0.0,0.6
4,14,xyz,1.08,4.51,5.59
4,15,xyz,0.68,0.03,0.71
4,16,xyz,0.09,0.0,0.09
4,17,xyz,0.0,0.0,0.0
4,18,xyz,0.71,0.5,1.21
4,19,xyz,0.01,0.0,0.01
4,20,xyz,0.37,0.02,0.39
