batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
256,1,xyz,0.0,0.0,0.0
256,2,xyz,1.05,44.88,45.93
256,3,xyz,4.07,0.0,4.07
256,4,xyz,1.86,52.86,54.72
256,5,xyz,1.33,0.03,1.36
256,6,xyz,0.41,0.0,0.41
256,7,xyz,0.69,3.51,4.2
256,8,xyz,0.88,0.0,0.88
256,9,xyz,0.94,7.74,8.68
256,10,xyz,0.67,0.02,0.69
256,11,xyz,0.2,0.0,0.2
256,12,xyz,0.36,2.26,2.62
256,13,xyz,0.84,0.0,0.84
256,14,xyz,0.48,4.44,4.92
256,15,xyz,0.34,0.01,0.35
256,16,xyz,0.1,0.0,0.1
256,17,xyz,0.0,0.0,0.0
256,18,xyz,0.08,0.14,0.22
256,19,xyz,0.01,0.0,0.01
256,20,xyz,0.01,0.0,0.01
