batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
32,1,xyz,0.0,0.0,0.0
32,2,xyz,1.09,26.76,27.85
32,3,xyz,3.93,0.0,3.93
32,4,xyz,1.93,33.55,35.48
32,5,xyz,1.37,0.03,1.4
32,6,xyz,0.39,0.0,0.39
32,7,xyz,0.8,2.41,3.21
32,8,xyz,0.84,0.0,0.84
32,9,xyz,1.05,4.66,5.71
32,10,xyz,0.73,0.01,0.74
32,11,xyz,0.19,0.0,0.19
32,12,xyz,0.49,2.18,2.67
32,13,xyz,0.55,0.0,0.55
32,14,xyz,0.62,4.27,4.89
32,15,xyz,0.41,0.0,0.41
32,16,xyz,0.09,0.0,0.09
32,17,xyz,0.0,0.0,0.0
32,18,xyz,0.16,0.15,0.31
32,19,xyz,0.01,0.0,0.01
32,20,xyz,0.05,0.0,0.05
