batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
64,1,xyz,0.0,0.0,0.0
64,2,xyz,1.05,31.23,32.28
64,3,xyz,3.96,0.0,3.96
64,4,xyz,1.87,38.54,40.41
64,5,xyz,1.33,0.03,1.36
64,6,xyz,0.39,0.0,0.39
64,7,xyz,0.73,3.08,3.81
64,8,xyz,0.85,0.0,0.85
64,9,xyz,0.98,5.03,6.01
64,10,xyz,0.69,0.01,0.7
64,11,xyz,0.19,0.0,0.19
64,12,xyz,0.41,2.18,2.59
64,13,xyz,0.56,0.0,0.56
64,14,xyz,0.54,4.29,4.83
64,15,xyz,0.37,0.0,0.37
64,16,xyz,0.1,0.0,0.1
64,17,xyz,0.0,0.0,0.0
64,18,xyz,0.13,0.2,0.33
64,19,xyz,0.01,0.0,0.01
64,20,xyz,0.03,0.0,0.03
